path,title,headings,indexing_status,url_count
research/idea_screen_20260907/SCOREBOARD.md,S1 全候选筛查记分板,"Attention census (ep35 QK, 100×12) || per stage || 新精度门对旧 PAFT || TSBG ep34 CPU premodel",machine_indexed_not_full_read,0
research/idea_screen_20260907/SOURCE_LEDGER.md,文献台账（有界，2026-09-07）,算法 / 注意力 || 硬件 || 本地笔记（先读这些再上网） || 方法（本轮 ideation skill）,machine_indexed_not_full_read,2
research/idea_screen_20260907/kdense/ADVERSARIAL_REVIEWS.md,Adversarial reviews (K-Dense step 7),I001 — Motion-XOR 32-lane triple-popcount leaf || I002 — Token-level skip of that leaf || I003 — One stage-2 block → SDSA or QKFormer linear Q-K || I004 — Mixed T=2/T=10 FC join || I005 — TSBG B8 broadcast || I007 — ATLIF in-island + late-BN θ packet || I012 — Term-wise skip of overlap / same_zero / motion_xor,machine_indexed_not_full_read,0
research/idea_screen_20260907/kdense/AI_DISCLOSURE.md,AI disclosure (K-Dense responsible-AI template),,machine_indexed_not_full_read,0
research/idea_screen_20260907/kdense/CHECKLIST.md,K-Dense scientific-brainstorming — completion checklist,,machine_indexed_not_full_read,0
research/idea_screen_20260907/kdense/DECISION_LOG.md,Decision log (K-Dense step 10),D001 — 2026-09-07,machine_indexed_not_full_read,0
research/idea_screen_20260907/kdense/LITERATURE_REOPEN.md,Literature check + reopen (K-Dense step 8),Per-idea checks || Reopen round (after the packet),machine_indexed_not_full_read,0
research/idea_screen_20260907/kdense/WORKFLOW.md,K-Dense scientific-brainstorming — 10-step register,"1. Scope || 2. Perspectives || 3. Independent generation || 4. Share without evaluation || 5. Cluster || 6. Criteria (frozen before scores) || 7. Adversarial review || 8. Literature and reopen || 9. Feasibility, rigor, ethics gates || 10. Decide and log || Bias controls actually used vs skipped",machine_indexed_not_full_read,2
research/idea_screen_20260907/orchestra/CHECKLIST.md,Orchestra skill — completion checklist,,machine_indexed_not_full_read,0
research/idea_screen_20260907/orchestra/F1_MODE.md,F1 — Problem-first vs solution-first (shortlist),,machine_indexed_not_full_read,0
research/idea_screen_20260907/orchestra/F8_STAKEHOLDERS.md,F8 — Stakeholder rotation,,machine_indexed_not_full_read,0
research/idea_screen_20260907/orchestra/PHASE1_DIVERGE.md,Orchestra Phase 1 — Diverge,"F1 — Problem-first vs solution-first (session mode) || Step 1 — Scan for tensions (F3) || Step 2 — What changed (F5) || Step 3 — Probe boundaries (F6) || Step 4 — Cross-pollinate (F4) || Step 5 — Compose / decompose (F9) || Step 6 — Abstraction ladder (F2) || Raw candidates (20, unfiltered) || F7 preview (not a kill yet) || Phase 1 output",machine_indexed_not_full_read,0
research/idea_screen_20260907/orchestra/PHASE2_CONVERGE.md,Orchestra Phase 2 — Converge,Two-sentence pitches (F10) for every R that could survive || Filter matrix (shortlist candidates only) || Skeptic’s first objection (F10 calibration) per shortlist item,machine_indexed_not_full_read,0
research/idea_screen_20260907/orchestra/PHASE3_WINNER.md,Orchestra Phase 3 — Refine the winner,1. Two-sentence pitch (F10) || 2. Core tension (F3) || 3. Abstraction level (F2) || 4. Three concrete experiments || 5. Strongest objection and response || 6. Two-week feasibility pilot || Completion checklist (skill),machine_indexed_not_full_read,0
research/idea_screen_20260907/orchestra/SHARE.md,Structured sharing (Orchestra F10 warmup + K-Dense step 4),"Pool (read, no ranking) || What is missing || What contradicts the dominant frame || Which ideas became less obvious after the pool was visible || Second private round (post-share, still pre-score)",machine_indexed_not_full_read,0
research/innovation_first_audit_20260906/README.md,创新优先：C1/C2 逐文件复审,,machine_indexed_not_full_read,0
research/innovation_first_audit_20260906/WORKLOG.md,创新优先：逐文件、逐机制复审,,machine_indexed_not_full_read,0
research/innovation_first_audit_20260906/candidate_cards_v1.md,新机制候选卡 v1：供独立反查，非投稿结论,V1：C1 在线虚拟双源基 || V2：C2 二值源统计先行，省去动态 BN 的隐层统计遍历 || V3：由二值消费者证书驱动动态 BN 逐步精化 || V4：共享投影的阈值区间执行（另建模型身份）,machine_indexed_not_full_read,12
research/innovation_first_audit_20260906/report-source.md,C1/C2 创新逐文件复审与重构判断,先看独立评审结论 || 原始 idea 包哪些可以借，哪些不能直接迁 || 为什么 V2 比旧 C2 更值得继续 || 已有捕获给出的机会与反证 || 电路必须真正解决的问题 || 已具体化的计数微结构草案 || C1 这轮为什么仍未过关 || 新岛和改模型方案的具体边界 || 下一步的最小证据门 || 覆盖、复核和研究状态 || 逐文件逐条审阅 || HANDOFF_NEXT_AGENT_20260905.md || INDEX.json || MANIFEST.txt || MANIFEST_GROKBOT.txt || README.md || README_GROKBOT.md || README_TREE_GROKBOT.md || codex_cards/CARD_A_OP_STW.md || codex_cards/CARD_B_HBG_RP.md || codex_cards/CARD_C_MX3P_DIRTY_SCORE.md || codex_cards/README_GROKBOT.md || codex_independent_20260905/01_review_and_selective_shared_reduction.md || codex_independent_20260905/02_literature_and_alternative_ideas.md || codex_independent_20260905/README.md || contracts/ATLIF_contract_r1_grokbot.md || contracts/ablation_ladder_grokbot.md || microarch/05_C1star_C2star_microarch_sketches.md || plans/06_R1R2_full_plan_codex_ready.md || research/00_seed_notes.md || research/01_ann_sparsity_mechanisms.md || research/02_snn_atlif_realvalued_mechanisms.md || research/03_opticalflow_data_hw_algo.md || research/04_SYNTHESIS_C1_C2_REMAKE.md || research/07_transformer_attention_accelerators.md || research/08_video_temporal_sparsity_accelerators.md || research/09_ROUND2_SYNTHESIS_C1_C2_UPGRADE.md || research/10_cim_spike_opticalflow_accelerators.md || research/11_event_camera_stack_accelerators.md || research/12_ROUND3_SYNTHESIS_CIM_EVENT.md || research/13_isscc_vlsi_hotchips_edge_npus.md || research/14_ROUND4_SYNTHESIS_EDGE_NPU.md || research/17_OPENROAD_PNR_SCOREBOARD_GROKBOT.md || research/codex_deep_rebuild_20260906/README.md || research/grok46_20260905/00_READ_THIS_FIRST.md || research/grok46_20260905/01_kill_list.md || research/grok46_20260905/02_ranked_mechanisms.md || research/grok46_20260905/03_algorithm_native_motionxor_atlif.md || research/grok46_20260905/04_paper_survey.md || research/grok46_20260905/05_profile_evidence.md || research/grok46_20260905/06_two_workflow_conflict.md || research/grok46_20260905/07_next_stats_rtl_gates.md || research/grok46_20260905/INDEX.json || research/m2067_handshake_fix_status.md,machine_indexed_not_full_read,151
research/innovation_first_audit_20260906/synthesis.md,C1/C2 创新逐文件复审与重构判断,先看独立评审结论 || 原始 idea 包哪些可以借，哪些不能直接迁 || 为什么 V2 比旧 C2 更值得继续 || 已有捕获给出的机会与反证 || 电路必须真正解决的问题 || 已具体化的计数微结构草案 || C1 这轮为什么仍未过关 || 新岛和改模型方案的具体边界 || 下一步的最小证据门 || 覆盖、复核和研究状态,machine_indexed_not_full_read,9
research/innovation_radix_temporal_20260906/README.md,创新优先重构：本轮结果,,machine_indexed_not_full_read,0
research/innovation_radix_temporal_20260906/WORKLOG.md,创新优先：晚知判决的前缀表示与按需时间恢复,,machine_indexed_not_full_read,0
research/innovation_radix_temporal_20260906/report.md,C1/C2 创新重构：消费者恢复的实测改进、强基线反证与源矩数值闭合,,machine_indexed_not_full_read,13
research/literature_audit_20260909/LITERATURE_INVENTORY.md,已研究论文、会议期刊与去留总表（2026-09-09）,本轮纠正的身份与方法边界 || 稀疏架构与C1/C2 || 剪枝、条件执行与编译 || SNN、神经元与事件光流 || 电路与芯片 || 旧链接待消歧（不计为额外论文或已完成调研） || 使用方法与下一步 || 9月10日：针对共享时间状态的定向补读,machine_indexed_not_full_read,454
research/literature_audit_20260909/README.md,文献总表与去留复审（2026-09-09）,,machine_indexed_not_full_read,0
research/literature_audit_20260909/VENUE_INDEX.md,按会议、期刊查看已涉及工作,,machine_indexed_not_full_read,0
research/literature_audit_20260909/assessment_and_plan.md,文献去留复审与下一步（2026-09-09）,1. 应真正停止哪些版本 || 2. 条件改变后，应恢复哪些研究资格 || 3. 后续优先级：两条主审查、一条条件备选 || 第一顺位：敏感patch的完整稀疏生产，而非再磨廉价s2b3 || 第二顺位：连续PSN先补完整常矩阵对照，再寻找物理增量 || 第三顺位，条件备选：因果运动差分与稀疏前端 || 放在开放清单、目前不同时开工 || 4. 本轮如何用三个skill，而不再造一堆卡,machine_indexed_not_full_read,1
research/literature_audit_mushaolong_20260909/LITERATURE_INVENTORY.md,文献库存总表（幕僚长执行线 · 独立审计）,domain = `sparsity`（29） || SP001 · GustavSNN || SP002 · Prosperity || SP003 · HiNM || SP004 · FlexHiNM-GP_Gyro || SP005 · VENOM || SP006 · CRISP || SP007 · Avalanche || SP008 · SparseInfer || SP009 · BitFair || SP010 · SCNN || SP011 · HighLight || SP012 · BBS_BitVert || SP013 · Sparseloop || SP015 · RISCSparse || SP017 · WINS || SP018 · S3Net || SP019 · Graham_SBNet_SSCN || SP020 · DeltaCNN || SP022 · row2of4_N_M || SP023 · hidden50_channel_prune || SP024 · MoE-OPU || SP025 · Pre-gated_MoE || SP026 · UbiMoE || IS008 · QNAP_ISSCC21 || LX001 · C1_Prosperity_fusion_G2G4 || LX005 · patch_continuous_check_vs_one_permit || LX007 · NR4_cost_training_variant || LX012 · TermiNETor_DynConv_priors || LX015 · Flextron_nested_width || domain = `snn_flow`（22） || OF001 · ERAFT || OF002 · FlowAcc || OF003 · TCAS-I_2025_adaptive_OF || OF004 · TCAS-I_2023_OF_tracking || OF005 · VD56G3_onsensor_OF || OF008 · TDE-3 || OF009 · SDformerFlow || OF011 · Spike-FlowNet || OF014 · Ultra-Flow || SN001 · AT-LIF_Bu || SN002 · Quantized_SpikeDriven_Transformer || SN003 · Spike_Firing_Approx_V3 || SN005 · SpinalFlow || SN006 · SATO || SN007 · STELLAR || SN008 · FireFly || SN010 · ESSA || SN017 · Parallel_Time_Batching || SN018 · MFPSN || LX006 · patch_row34_temporal_structure || LX008 · class_vs_packed_time_path || LX011 · fixed_BN_cal32_integer_S0 || domain = `circuit`（32） || SN004 · SpiDR || SN011 · COMPASS || SN019 · ISSCC22_UED_SNN || SP014 · FlexSpIM || CR001 · LUT-DLA || CR002 · LUT-NN || CR003 · T-MAC || CR004 · da4ml || CR005 · CompRRAE || CR006 · SPARK_CSE || CR007 · USEFUSE || CR008 · ISSCC25_ConvFormer || CM001 · IMPULSE || CM002 · Neuro-CIM || CM003 · Spike-CIM || CM004 · TFSRAM || CM005 · Park_TCAS-I_TD_SNN_CIM || CM006 · X-Former_CIM || CM007 · Chih_ISSCC21_DigiCIM || IS001 · Samsung_6KMAC_NPU_ISSCC21 || IS004 · Tu_ISSCC22_BitlineTranspose_CIM || IS006 · DIANA || IS007 · TinyVers || IS010 · CogniVision || IS011 · Alpha-Vision || IS012 · Eyeriss || LX002 · C2_static_common_mode_share || LX003 · support_code_zero_response_X || LX004 · PSN_stop_when_theta_g_determined_X || LX009 · support_set_proj_share_T10_bound || LX010 · SVD_lowrank_PSN_gate || LX014 · HYTE_Buffets || domain = `attention`（24） || SN009 · FireFly-T || SN012 · Bishop || SN013 · ISCAS25_SpikingTransformer_HW || SN014 · Xpikeformer || SN015 · SPARTA || SN016 · ASTER || SN020 · SMAM || AT001 · SpAtten || AT002 · HeatViT || AT003 · DOTA || AT004 · Sanger || AT005 · FACT || AT006 · FLAT || AT007 · FuseMax || AT008 · FlashAttention || AT009 · ViTCoD || AT010 · A3_approx_attention || AT011 · AccelTran || AT012 · Motion-XOR_identity || SP021 · SparseVideoGen || IS002 · Tambe_ISSCC23_SparseTransformer || IS003 · Wang_ISSCC22_ApproxTransformer || IS005 · C-Transformer_ISSCC24 || IS009 · Keller_VLSI22_INT4 || domain = `event`（14） || OF006 · E-RAFT || OF007 · TMA || OF010 · EV-FlowNet || OF012 · ASNA-Flow || OF013 · EDFLOW_ABMOF || OF015 · hARMS || OF016 · plane_fit_OF_FPGA || OF017 · BMOF || OF018 · Lele_fuse_frame_event_OF || SP027 · ESDA || SP028 · EvGNN || IS013 · Guo_stacked_CIS_EVS || IS014 · Prophesee_Sony_EVS_ISSCC20 || IS015 · Cha_ISCAS25_DVS_CIS_NPU || domain = `other`（6） || SP016 · LoopTree || QT001 · GOBO || QT002 · OliVe || QT003 · ANT || QT004 · ControlVariate_DAC21 || LX013 · BNFF_AVP_DavisArel,machine_indexed_not_full_read,0
research/literature_audit_mushaolong_20260909/README.md,Literature Audit — mushaolong / 幕僚长执行线 — 2026-09-09,输出文件 || 约束摘要 || 状态,machine_indexed_not_full_read,0
research/literature_audit_mushaolong_20260909/VENUE_INDEX.md,按会议/期刊索引,HPCA · 2026 || ICLR · 2026 || ISSCC · 2026 || arXiv · 2026 || local_experiment · 2026 || local_proposal · 2026 || methodology · 2026 || project · 2026 || ASPLOS · 2025 || Frontiers in Neuroscience · 2025 || ICCAD · 2025 || ICCV · 2025 || IEEE TCAS-I · 2025 || IEEE TVLSI · 2025 || ISCA · 2025 || ISCAS · 2025 || ISSCC · 2025 || NeurIPS · 2025 || arXiv · 2025 || journal (待核) · 2025 || FPGA · 2024 || HPCA · 2024 || ICCAD · 2024 || ICPR · 2024 || IEEE (journal 待核) · 2024 || IEEE TCAS-AI · 2024 || ISCA · 2024 || ISSCC · 2024 || MICRO · 2024 || Symp. on VLSI · 2024 || arXiv · 2024 || ASPLOS · 2023 || HPCA · 2023 || ICCV · 2023 || IEEE TCAS-I · 2023 || IEEE TVLSI · 2023 || ISCA · 2023 || ISSCC · 2023 || MICRO · 2023 || arXiv · 2023 || ASPLOS · 2022 || DAC · 2022 || DATE · 2022 || FPL · 2022 || HPCA · 2022 || IEEE Access · 2022 || IEEE TCSVT · 2022 || IEEE TVLSI · 2022 || ISCAS · 2022 || ISSCC · 2022 || MICRO · 2022 || NeurIPS · 2022 || Symp. on VLSI · 2022 || methodology · 2022 || 3DV · 2021 || DAC · 2021 || HPCA · 2021 || ISSCC · 2021 || MICRO · 2021 || methodology · 2021 || ECCV · 2020 || ISCA · 2020 || ISSCC · 2020 || MICRO · 2020 || arXiv · 2019 || multiple · 2019 || ISCAS · 2018 || RSS · 2018 || multiple · 2018 || ISCA · 2017 || ISCAS · 2017 || ISCA · 2016 || IEEE TODAES · 2004 || IEEE TCAS-I · 待核 || 待核 · 待核,machine_indexed_not_full_read,0
research/literature_audit_mushaolong_20260909/assessment_and_plan.md,去留复审与后续计划（幕僚长执行线 · 2026-09-09）,0. 冻结约束（写进一切计划） || 1. 真正应停止的具体版本表 || 2. 前提改变后可恢复资格的项 || 3. 后续优先级（≤3 条主线） || 主线 1 — 昂贵 patch 条件生产（对准 ~34.8% 大头） || 主线 2 — 完整 Gustav A 上的 PSN/广播消费洞 || 主线 3 — 结构稀疏完整迁移到敏感挂点（非 s2b3 磨参） || 4. Grilling 对抗自审（不问用户；磁盘证据） || 5. 与 Codex 审计的差异（结构对照，非抄表） || 6. Idea 短名单（≤5；详见 `ideas_from_skills.md`） || 7. 证据锚点（核对用）,machine_indexed_not_full_read,0
research/literature_audit_mushaolong_20260909/ideas_from_skills.md,Ideas from research skills（幕僚长 · 2026-09-09）,Idea 1 — Patch 条件少生产（主线） || Idea 2 — PSN 真洞检验（先完 A，再谈 X） || Idea 3 — 完整结构稀疏迁到敏感挂点 || Idea 4 — 有损共同完成（并集损失） || Idea 5 — 挑战探针：运动唤醒上界 / F_live>1 || Scientific-brainstorming：三视角缺口与反对（再合并） || 视角 A — 稀疏执行 / 架构 || 视角 B — SNN / 光流机制 || 视角 C — 电路 / CMVM / RTL || 合并结论,machine_indexed_not_full_read,0
research/m2067_handshake_fix_status.md,M2067 FC2 exact-continuation — header handshake 诊断状态,1. 证据摘要 || 2. 根因（有证据） || 3. 建议最小补丁（仅报告中的 diff 文本 — **未落地**） || 提议 diff（示意，非已应用文件） || 4. 新 identity 计划（勿重试 quarantine） || 5. 本地烟雾是否可行（只读） || 6. 已做 / 未做 / 合规说明 || 7. 下一步（待你批准）,machine_indexed_not_full_read,0
research/mechanism_rebuild_gh_20260906/WORKLOG.md,全新机制重构：Card G/H、网络特性与外部先验,,machine_indexed_not_full_read,0
research/mechanism_rebuild_gh_20260906/records/root_attention_findings.md,本轮原生注意力反查记录,直接读到的仓库反证 || 本轮判定 || 一手外部来源,machine_indexed_not_full_read,1
research/mechanism_rebuild_gh_20260906/report-source.md,C1/C2 重构研究：从二值消费者和真实归一化依赖寻找新电路,,machine_indexed_not_full_read,20
research/mechanism_rebuild_gh_20260906/snapshots/gh_final_scope/research/21_NOVELTY_BOOST_TOP5_FORKA.md,21 — TCAS-II Novelty Boost Top5 (Fork A),Gap vs Card G/H + soft knives || Top5 remakes || 1. ResHTR-Refiner — residual HTR refine on linear TMA/BiSAT seed || 2. EDC-ΔFuse — multi-scale temporal Δ-feat + adaptive fuse before exact || 3. WinTok-CoSparse — window×token co-sparsification → wake / BUI keep || 4. AdjEvt-Compress — adjacent-position event compression before SDSA/HBG MAC || 5. TID-DeblurLoop — iterative event deblur without correlation volume || Ranked letter impact (which knife each boosts) || Suggested Card I order (pick any 2 for RTL after CFP/SCI pipe integration) || Optional runners (not Top5) || DO NOT CLAIM || Sources,machine_indexed_not_full_read,0
research/mechanism_rebuild_gh_20260906/snapshots/gh_final_scope/research/22_CARD_I_IF_TID_EDC.md,Card I — Interface Sketch (TID-DeblurLoop + EDC-ΔFuse),Wiring map（叠在 G/H + CFP/SCI glue 上） || I1 — `c1s_tid_deblur_loop` (TID-DeblurLoop) || Parameters || Ports || 接线 || Prove-by || 勿 overclaim || I2 — `c1s_edc_delta_fuse` (EDC-ΔFuse) || Suggested file drop（G/H 风格） || 候补 I+1 — `c1s_reshtr_refiner`（stub only） || Letter hygiene（Card I） || Done means（草图卡）,machine_indexed_not_full_read,0
